pesticide_folder,file_name,readability_status
Azoxystrobin,Effect_of_plasma_activated_water_and_buffer_solution_combined_with_ultrasound_on.pdf,html_placeholder
Azoxystrobin,Enhanced_Fungicidal_Efficacy_by_Co_Delivery_of_Azoxystrobin_and_Diniconazole_wit.pdf,html_placeholder
Azoxystrobin,Identification_of_Azoxystrobin_Glutathione_Conjugate_Metabolites_in_Maize_Roots_.pdf,html_placeholder
Azoxystrobin,Kinetics_and_New_Mechanism_of_Azoxystrobin_Biodegradation_by_an__i_Ochrobactrum_.pdf,html_placeholder
Azoxystrobin,Mechanisms_and_histopathological_impacts_of_acetamiprid_and_azoxystrobin_in_male.pdf,html_placeholder
Azoxystrobin,Microbial_and_enzymatic_activity_of_soil_contaminated_with_azoxystrobin_.pdf,html_placeholder
Azoxystrobin,Modification_of_the_existing_maximum_residue_level_for_azoxystrobin_in_hops_.pdf,html_placeholder
Azoxystrobin,Modification_of_the_existing_maximum_residue_levels_for_azoxystrobin_in_rapeseed.pdf,html_placeholder
Azoxystrobin,Molecularly_Imprinted_Polymer_Based_Electrochemical_Sensor_for_the_Detection_of_.pdf,html_placeholder
Azoxystrobin,Preparation_of_Azoxystrobin_Zinc_Metal_Organic_Framework_Biomass_Charcoal_Compos.pdf,html_placeholder
Azoxystrobin,Recommended_rates_of_azoxystrobin_and_tebuconazole_seem_to_be_environmentally_sa (1).pdf,html_placeholder
Azoxystrobin,Recommended_rates_of_azoxystrobin_and_tebuconazole_seem_to_be_environmentally_sa.pdf,html_placeholder
Azoxystrobin,Response_of_Soil_Microbiota__Enzymes__and_Plants_to_the_Fungicide_Azoxystrobin_.pdf,html_placeholder
Azoxystrobin,Setting_of_import_tolerances_for_azoxystrobin_in_mangoes_and_oil_palm_fruits_.pdf,html_placeholder
Azoxystrobin,Setting_of_import_tolerances_for_azoxystrobin_in_melons_and_watermelons_.pdf,html_placeholder
Azoxystrobin,Ternary_Mixture_of_Azoxystrobin__Boscalid_and_Pyraclostrobin_Disrupts_the_Gut_Mi.pdf,html_placeholder
Azoxystrobin,The_Combined_Effects_of_Azoxystrobin_and_the_Biosurfactant_Producing__i_Bacillus.pdf,html_placeholder
Azoxystrobin,The_fungicide_azoxystrobin_promotes_freshwater_cyanobacterial_dominance_through_.pdf,html_placeholder
Azoxystrobin,The_influence_of_effective_microorganisms__EM__and_yeast_on_the_degradation_of_s.pdf,html_placeholder
Azoxystrobin,Unveiling_the_ecotoxicological_effects_of_azoxystrobin_based_fungicides_at_reali.pdf,html_placeholder
Azoxystrobin,Zinc_nanoparticles_mitigate_azoxystrobin_and_its_nanoencapsulation_induced_hepat.pdf,html_placeholder
Benalaxyl,Review_of_the_existing_maximum_residue_levels_for_benalaxyl_M_according_to_Artic.pdf,html_placeholder
Benalaxyl,The_Removal_of_Atrazine_and_Benalaxyl_by_the_Fly_Ash_Released_from_Kosovo_A_Powe.pdf,html_placeholder
Bentazone,A_Brief_Photocatalytic_Study_of_ZnO_Containing_Cerium_towards_Ibuprofen_Degradat.pdf,html_placeholder
Bentazone,Adsorption_of_bentazone_in_the_profiles_of_mineral_soils_with_low_organic_matter.pdf,html_placeholder
Bentazone,An_Overview_of_Photocatalytic_Membrane_Degradation_Development_.pdf,html_placeholder
Bentazone,Bioaugmentation_has_temporary_effect_on_anaerobic_pesticide_biodegradation_in_si.pdf,html_placeholder
Bentazone,Combined_effects_of_micropollutants_and_their_degradation_on_prokaryotic_communi.pdf,html_placeholder
Bentazone,Degradation_of_the_Nonsteroidal_Anti_Inflammatory_Drug_Piroxicam_by_Iron_Activat.pdf,html_placeholder
Bentazone,Dissipation_and_Residues_of_Dichlorprop_P_and_Bentazone_in_Wheat_Field_Ecosystem.pdf,html_placeholder
Bentazone,Fine_scale_spatial_variability_of_microbial_pesticide_degradation_in_soil__scale.pdf,html_placeholder
Bentazone,Herbicidal_Ionic_Liquids__A_Promising_Future_for_Old_Herbicides__Review_on_Synth.pdf,html_placeholder
Bentazone,Modeling_of_Bentazone_Leaching_in_Soils_with_Low_Organic_Matter_Content_.pdf,html_placeholder
Bentazone,Modification_of_the_existing_maximum_residue_levels_for_bentazone_in_beans_and_p.pdf,html_placeholder
Bentazone,Modification_of_the_existing_maximum_residue_levels_for_bentazone_in_soyabeans_a.pdf,html_placeholder
Bentazone,Photodegradation_of_pesticides_using_compound_specific_isotope_analysis__CSIA___.pdf,html_placeholder
Bentazone,Study_of_Photodegradation_of_Bentazon_Herbicide_by_Using_ZnO_Sm_sub_2__sub_O_sub.pdf,html_placeholder
Benzovindiflupyr,Conclusion on the peer review of the pesticide risk assessment of the active substance benzovindiflupyr..pdf,pdf_header
Benzovindiflupyr,Modification of the existing maximum residue levels for benzovindiflupyr in fresh herbs and edible flowers..pdf,pdf_header
Benzovindiflupyr,Modification of the existing maximum residue levels for benzovindiflupyr in leeks and spring onionsgreen onionsWelsh onions..pdf,pdf_header
Benzovindiflupyr,Non-UV light influences the degradation rate of crop protection products..pdf,pdf_header
Benzovindiflupyr,Stereoselective toxicity Investigating the adverse effects of benzovindiflupyr on Xenopus laevis tadpoles..pdf,pdf_header
Benzovindiflupyr,"Study on the enantioselective behaviors, activity, toxicity and mechanism of novel SDHI fungicide benzovindiflupyr to reduce the environmental risks..pdf",pdf_header
Benzovindiflupyr,The effect of non-UV light on crop protection product degradation and soil microbial community structure and function.pdf,pdf_header
Bifenazate,Modification_of_the_existing_maximum_residue_level_for_bifenazate_in_elderberrie.pdf,html_placeholder
Bifenazate,Modification_of_the_existing_maximum_residue_level_for_bifenazate_in_soya_bean_.pdf,html_placeholder
Bifenazate,Peer_review_of_the_pesticide_risk_assessment_of_the_active_substance_bifenazate_.pdf,html_placeholder
Bifenazate,Updated_peer_review_of_the_pesticide_risk_assessment_of_the_active_substance_bif.pdf,html_placeholder
Bifenthrin,Bacterial_Cytochrome_P450_Involvement_in_the_Biodegradation_of_Fluorinated_Pyret.pdf,html_placeholder
Bifenthrin,Bifenthrin_Residues_in_Table_Grapevine__Method_Optimization__Dissipation_and_Rem.pdf,html_placeholder
Bifenthrin,Bifenthrin_at_Sublethal_Concentrations_Suppresses_Mating_and_Laying_of_Female__i.pdf,html_placeholder
Bifenthrin,Bifenthrin_induced_neurotoxicity_in_rats__involvement_of_oxidative_stress_.pdf,html_placeholder
Bifenthrin,Bifenthrin_s_Environmental_Fate__An_Insight_Into_Its_Soil_Sorption_and_Degradati.pdf,html_placeholder
Bifenthrin,Biodegradation_and_metabolic_pathway_of_fenvalerate_by_Citrobacter_freundii_CD_9.pdf,html_placeholder
Bifenthrin,Biodegradation_of_pesticide_in_agricultural_soil_employing_entomopathogenic_fung.pdf,html_placeholder
Bifenthrin,Characterization_of_a_Pyrethroid_Degrading__i_Pseudomonas_fulva__i__Strain_P31_a.pdf,html_placeholder
Bifenthrin,Comparison_of_Combined_Dissipation_Behaviors_and_Dietary_Risk_Assessments_of_Thi.pdf,html_placeholder
Bifenthrin,Dietary_Exposure_to_Bifenthrin_and_Fipronil_Impacts_Swimming_Performance_in_Juve.pdf,html_placeholder
Bifenthrin,Highly_efficient_degradation_of_cypermethrin_by_a_co_culture_of__i_Rhodococcus__.pdf,html_placeholder
Bifenthrin,Impact_of_bifenthrin_and_clothianidin_on_blow_fly__Diptera__Calliphoridae__ovipo.pdf,html_placeholder
Bifenthrin,Impact_of_sonolytic_ozonation__O_sub_3___sub_US__on_degradation_of_pesticide_res.pdf,html_placeholder
Bifenthrin,LC_MS_MS_Method_Minimizing_Matrix_Effect_for_the_Analysis_of_Bifenthrin_and_Buta.pdf,html_placeholder
Bifenthrin,Molecular_Mechanism_and_Genetic_Determinants_of_Buprofezin_Degradation_.pdf,html_placeholder
Bifenthrin,Molecular_Mechanisms_Underlying_Metabolic_Resistance_to_Cyflumetofen_and_Bifenth.pdf,html_placeholder
Bifenthrin,New_Insights_into_the_Microbial_Degradation_of__i_D__i__Cyphenothrin_in_Contamin.pdf,html_placeholder
Bifenthrin,Novel_Mechanism_and_Kinetics_of_Tetramethrin_Degradation_Using_an_Indigenous__i_.pdf,html_placeholder
Bifenthrin,Ozone_as_degradation_agent_of_pesticide_residues_in_stored_rice_grains_.pdf,html_placeholder
Bifenthrin,Preparation_of_biodiesel_oil_in_water_nanoemulsions_by_mixed_surfactants_for_bif.pdf,html_placeholder
Bifenthrin,Ruthenium_complex_based_nanocomposite_film_with_enhanced_and_selective_electroch.pdf,html_placeholder
Bifenthrin,Simultaneous_biodegradation_of_λ_cyhalothrin_pesticide_and_Vicia_faba_growth_pro.pdf,html_placeholder
Bifenthrin,Stimulation_of_Erythrocyte_Membrane_Blebbing_by_Bifenthrin_Induced_Oxidative_Str.pdf,html_placeholder
Bifenthrin,Transcriptomic_and_Histopathological_Effects_of_Bifenthrin_to_the_Brain_of_Juven.pdf,html_placeholder
Bitertanol,Kinetic aspects and identification of by-products during the ozonation of bitertanol in agricultural wastewaters..pdf,pdf_header
Bitertanol,Stereoselective Separation of the Fungicide Bitertanol Stereoisomers by High-Performance Liquid Chromatography and Their Degradation in Cucumber..pdf,pdf_header
Bitertanol,"Stereoselective bioactivity, toxicity and degradation of the chiral triazole fungicide bitertanol..pdf",pdf_header
Bitertanol,Stereoselective environmental behavior and biological effects of the chiral bitertanol..pdf,pdf_header
Bixafen,Degradation dynamics and dissipation kinetics of an imidazole fungicide (Prochloraz) in aqueous medium of varying pH..pdf,pdf_header
Bixafen,Realistic exposure of the fungicide bixafen in soil and its toxicity and risk to natural earthworm populations after multiyear use in cereal..pdf,pdf_header
Boscalid,Contribution_of_insect_gut_microbiota_and_their_associated_enzymes_in_insect_phy.pdf,html_placeholder
Boscalid,Degradation_of_Pesticide_Residues_in_Water__Soil__and_Food_Products_via_Cold_Pla.pdf,html_placeholder
Boscalid,Dissipation_Residue_Behaviors_and_Dietary_Risk_Assessment_of_Boscalid_and_Pyracl.pdf,html_placeholder
Boscalid,Dissipation_kinetics_and_biological_degradation_by_yeast_and_dietary_risk_assess.pdf,html_placeholder
Boscalid,Effect_of_two_anti_fungal_treatments__metrafenone_and_boscalid_plus_kresoxim_met.pdf,html_placeholder
Boscalid,Hydrolysis_and_Photolysis_Kinetics__and_Identification_of_Degradation_Products_o.pdf,html_placeholder
Boscalid,Influence_of__i_Bacillus_subtilis__i__and__i_Trichoderma_harzianum__i__on_Penthi.pdf,html_placeholder
Boscalid,Inhibitory_Potential_of_Boscalid_and_Abamectin_Towards_Acetylcholinesterase_and_.pdf,html_placeholder
Boscalid,Metabolite_Changes_in_an_Estuarine_Annelid_Following_Sublethal_Exposure_to_a_Mix.pdf,html_placeholder
Boscalid,Modification_of_the_existing_maximum_residue_level_for_boscalid_in_honey_.pdf,html_placeholder
Boscalid,Modification_of_the_existing_maximum_residue_level_for_boscalid_in_pomegranates_.pdf,html_placeholder
Boscalid,Reasoned_opinion_on_the_modification_of_the_existing_maximum_residue_levels__MRL.pdf,html_placeholder
Boscalid,Ternary_Mixture_of_Azoxystrobin__Boscalid_and_Pyraclostrobin_Disrupts_the_Gut_Mi.pdf,html_placeholder
Boscalid,The_influence_of_effective_microorganisms__EM__and_yeast_on_the_degradation_of_s.pdf,html_placeholder
Broflanilide,Multi-centre discriminating concentration determination of broflanilide and potential for cross-resistance to other public health insecticides in Anopheles vector populations..pdf,pdf_header
Broflanilide,Optimization and Application of the QuEChERS-UHPLC-QTOF-MS Method for the Determination of Broflanilide Residues in Agricultural Soils..pdf,pdf_header
Broflanilide,"Photolysis of the novel meta-diamide insecticide broflanilide in solutions Kinetics, degradation pathway, DFT calculation and ecotoxicity assessment..pdf",pdf_header
Broflanilide,Residues Analysis and Dissipation Dynamics of Broflanilide in Rice and Its Related Environmental Samples..pdf,pdf_header
Buprofezin,Buprofezin_Is_Metabolized_by_CYP353D1v2__a_Cytochrome_P450_Associated_with_Imida.pdf,html_placeholder
Buprofezin,Conclusion_regarding_the_peer_review_of_the_pesticide_risk_assessment_of_the_act.pdf,html_placeholder
Buprofezin,Contribution_of_insect_gut_microbiota_and_their_associated_enzymes_in_insect_phy.pdf,html_placeholder
Buprofezin,Degradation_of_Acephate_and_Its_Intermediate_Methamidophos__Mechanisms_and_Bioch.pdf,html_placeholder
Buprofezin,Effect_of_Processing_on_Residual_Buprofezin_Levels_in_Ginseng_Products_.pdf,html_placeholder
Buprofezin,Impact_of_low_lethal_concentrations_of_buprofezin_on_biological_traits_and_expre.pdf,html_placeholder
Buprofezin,Mitochondria_Mediated_Apoptosis_and_Autophagy_Participate_in_Buprofezin_Induced_.pdf,html_placeholder
Buprofezin,Molecular_Mechanism_and_Genetic_Determinants_of_Buprofezin_Degradation_.pdf,html_placeholder
Buprofezin,Natural_AI_based_drug_designing_by_modification_of_ascorbic_acid_and_curcumin_to.pdf,html_placeholder
Buprofezin,Peer_review_of_the_pesticide_risk_assessment_of_the_active_substance_buprofezin_.pdf,html_placeholder
Buprofezin,Role_of_Insect_Gut_Microbiota_in_Pesticide_Degradation__A_Review_.pdf,html_placeholder
Buprofezin,Sublethal_effects_of_buprofezin_on_development_and_reproduction_in_the_white_bac.pdf,html_placeholder
Buprofezin,Symbiotic_bacteria_confer_insecticide_resistance_by_metabolizing_buprofezin_in_t.pdf,html_placeholder
Cadusafos,Biodegradation_of_chlorpyrifos_by_enterobacter_strain_B_14_and_its_use_in_biorem.pdf,html_placeholder
Cadusafos,Contribution_of_insect_gut_microbiota_and_their_associated_enzymes_in_insect_phy.pdf,html_placeholder
Cadusafos,Degradation_kinetics_and_physiological_studies_of_organophosphates_degrading_mic.pdf,html_placeholder
Cadusafos,Microbial_degradation_of_halogenated_aromatics__molecular_mechanisms_and_enzymat.pdf,html_placeholder
Captan,Biodegradation_of_propiconazole_by_newly_isolated_Burkholderia_sp__strain_BBK_9_.pdf,html_placeholder
Captan,Dislodgeable_Foliar_Residue_Measurements_and_Assessment_of_Dermal_Exposure_to_Ca.pdf,html_placeholder
Captan,Effect_of_plasma_activated_water_and_buffer_solution_combined_with_ultrasound_on.pdf,html_placeholder
Captan,Effects_of_1_3_butadiene__isoprene__and_their_photochemical_degradation_products.pdf,html_placeholder
Captan,Importance_of_Hydrogen_Sulfide__Thiosulfate__and_Methylmercaptan_for_Growth_of_T.pdf,html_placeholder
Captan,Modification_of_the_existing_maximum_residue_level_for_captan_in_cranberries_.pdf,html_placeholder
Captan,Modification_of_the_existing_maximum_residue_level_for_captan_in_hops_.pdf,html_placeholder
Captan,Ocular_irritation_from_product_of_pesticide_degradation_among_workers_in_a_seed_.pdf,html_placeholder
Captan,Peer_review_of_the_pesticide_risk_assessment_of_the_active_substance_captan_.pdf,html_placeholder
Captan,Revealing_the_mechanistic_interactions_of_profenofos_and_captan_pesticides_with_.pdf,html_placeholder
Captan,Statement_on_the_refined_environmental_risk_assessment_and_impact_of_the_new_cla.pdf,html_placeholder
Captan,Structural_Analysis_and_Biological_Toxicity_of_Aflatoxins_B1_and_B2_Degradation_.pdf,html_placeholder
Captan,Studies_in_the_chemotherapy_of_tuberculosis___ethyl_mercaptan_and_related_compou.pdf,html_placeholder
Captan,The_Effect_of_Cultivation_Method_of_Strawberry___i_Fragaria_x_ananassa__i__Duch_.pdf,html_placeholder
Captan,Unconventional_Yeasts_Are_Tolerant_to_Common_Antifungals__and__i_Aureobasidium_p.pdf,html_placeholder
Captan,Urinary_biomarker_concentrations_of_captan__chlormequat__chlorpyrifos_and_cyperm.pdf,html_placeholder
Carbendazim,A_Comprehensive_Review_of_Multifunctional_Nanozymes_for_Degradation_and_Detectio.pdf,html_placeholder
Carbendazim,A_Novel_Cu_sub_2__sub_O_ZnO_PET_Composite_Membrane_for_the_Photocatalytic_Degrad.pdf,html_placeholder
Carbendazim,A_Sensitive_and_Selective_Electrochemical_Aptasensor_for_Carbendazim_Detection_.pdf,html_placeholder
Carbendazim,Aerobic_and_Anaerobic_Biodegradation_of_1_2_Dibromoethane_by_a_Microbial_Consort.pdf,html_placeholder
Carbendazim,An_Amidase_Gene___i_ipaH__i___Is_Responsible_for_the_Initial_Step_in_the_Iprodio.pdf,html_placeholder
Carbendazim,Biodegradation_of_Deoxynivalenol_by_a_Novel_Microbial_Consortium_.pdf,html_placeholder
Carbendazim,Brevibacillus_borstelensis_and_Streptomyces_albogriseolus_have_roles_to_play_in_.pdf,html_placeholder
